GEO/TIME,GDP,SENTIMENT,SNP_VOL,SNP_CLOSE,US_BOND_YIELD
2000Q3,0.01360330430097867,-0.035518243117700354,0.1626011135998946,-0.07306466061114081,-0.07014142336166407
2000Q4,0.004060179238458028,-0.05858721131374012,0.10252316517134052,-0.07340151500298886,-0.07997056286520121
2001Q1,0.011528394553421917,0.06365576106200788,-0.033603296859854304,-0.0097231222825378,0.07592321010025849
2001Q2,0.002762029364733243,-0.011033099297893756,-0.0335509973231185,-0.09220947780762856,-0.10612725358442032
2001Q3,0.004972455784285179,-0.0608519269776876,0.12790080662859427,-0.011353466443580817,-0.02696146368359853
2001Q4,0.006015319590900514,0.10403167710583161,0.011634341519955793,0.011056639809279734,0.08910891088474182
2002Q1,-0.0012474906796672292,0.013694163682326232,0.03762776691765879,-0.07400009453184098,-0.02171353832428302
2002Q2,0.0051397642599742,0.007076230944701223,0.16142733722174896,-0.15664607478376769,-0.18378125411151225
2002Q3,0.005213466455271432,0.023634620880346846,-0.06246718541295826,0.022293102078343674,-0.021869112947672242
2002Q4,0.007530976469250827,-0.0037441497671588664,-0.07507718087872539,-0.05805565737317209,-0.03751465432611667
2003Q1,0.01077482864637691,-0.008769182276470167,0.06711446047020919,0.12179817138194027,-0.06603445276370579
2003Q2,0.01042277103390532,-0.03033175355450235,-0.05951942436300606,0.04878441760274055,0.1984163949882083
2003Q3,0.009265780134498636,0.04985337243401777,-0.020537592107563563,0.07565733442399836,0.0010104937427912741
2003Q4,0.010124781085814494,-0.02576039757914339,0.11586940320476535,0.05633640986950583,-0.07136201288465882
2004Q1,0.009738852467898296,0.01242433896541062,-0.06287584674363633,-0.009834581224894667,0.15168492358488872
2004Q2,0.011683904114183186,0.028319697932133403,-0.06517094357421382,-0.014331427324701274,-0.07601829666739279
2004Q3,0.015699169959425996,0.0045899632816983615,0.12540780319724476,0.05884585005485676,-0.009665252239509758
2004Q4,0.017871596041878712,-0.012183977767951326,0.07237892348492103,0.014084427208655326,0.030548282075696376
2005Q1,0.017878441984840343,-0.023126734505087843,0.23314152960674628,-0.007230484143075255,-0.06436710795075207
2005Q2,0.013582813582813547,0.021148989583333444,0.009684490523587552,0.04057993944101734,0.03966425263004747
